Entity,Code,Year,GrossEnrolmentRatio
Czechia,CZE,2007,95.09642792
Czechia,CZE,2008,94.29654694
Czechia,CZE,2009,94.01081085
Czechia,CZE,2010,94.8289032
Czechia,CZE,2011,95.98412323
Czechia,CZE,2012,97.08306885
Czechia,CZE,2013,104.3797607
Czechia,CZE,2014,105.1258469
Democratic Republic of Congo,COD,1971,9.555299759
Democratic Republic of Congo,COD,1972,11.11571026
Democratic Republic of Congo,COD,1973,11.81659031
Democratic Republic of Congo,COD,1974,11.83294964
Democratic Republic of Congo,COD,1975,15.28394985
Democratic Republic of Congo,COD,1976,16.95326042
Democratic Republic of Congo,COD,1977,19.30180931
Democratic Republic of Congo,COD,1978,22.00317955
Democratic Republic of Congo,COD,1979,25.14113998
Democratic Republic of Congo,COD,1980,24.8031292
Democratic Republic of Congo,COD,1981,24.5112896
Democratic Republic of Congo,COD,1982,24.37532997
Democratic Republic of Congo,COD,1983,24.27326965
Democratic Republic of Congo,COD,1984,24.18033981
Democratic Republic of Congo,COD,1985,24.0759201
Democratic Republic of Congo,COD,1986,23.96450043
Democratic Republic of Congo,COD,1987,23.94734001
Democratic Republic of Congo,COD,1988,25.28940964
Democratic Republic of Congo,COD,1992,22.83171082
Democratic Republic of Congo,COD,1993,24.38854027
Democratic Republic of Congo,COD,1994,25.76645088
Democratic Republic of Congo,COD,1995,27.92943001
Democratic Republic of Congo,COD,2007,35.06579971
Democratic Republic of Congo,COD,2008,37.7469902
Democratic Republic of Congo,COD,2009,39.67306137
